ID,tsne_1,tsne_2
79571,79.46355,7.549822
118857,-5.2032204,-31.065346
196450,26.978397,-28.702911
146215,51.133972,-18.888044
184637,-11.203553,-72.702324
199093,-32.357754,54.007824
11673,38.62866,32.140533
187046,-44.76238,6.2693563
194393,-40.308357,35.87295
163763,-37.885216,-50.13234
71598,27.513807,30.07681
98791,1.858841,44.76365
101763,-42.42851,-14.757282
93584,81.20608,6.106021
120908,-32.518185,-21.360668
139803,-0.5792601,-28.017662
76919,-20.055452,-60.176453
129305,37.262142,24.424557
192046,62.7823,0.7090424
138201,-51.78234,-22.8835
110200,12.331775,-37.413006
50171,-16.15643,-55.763775
31083,33.35615,57.061596
17000,-39.707363,-52.00604
154379,18.702442,-22.350374
106869,-2.6455348,-25.135012
151963,3.1428127,37.608078
146558,90.71452,-0.65369815
175987,-15.9227085,-49.068768
160007,-30.004953,47.13778
53721,-12.082896,61.186783
169941,47.48058,-9.394705
185832,-4.540554,-28.517893
116145,22.575485,6.159697
102766,-3.4344616,-23.709206
44381,-33.77493,-11.307781
41071,-9.813541,3.3070552
186210,1.1658413,63.31218
163411,-8.934465,-2.0959225
125379,-29.372068,-4.83142
184239,-56.13042,-17.73749
31692,12.482212,23.727093
168729,-53.113667,-46.782543
14782,18.547775,-62.767944
134433,3.0077412,-30.818756
202362,10.420282,-17.51706
165078,-38.84106,7.3457904
146225,24.886509,-29.95486
88267,2.9122164,-33.88488
144546,61.419903,-26.730602
15608,-64.08147,35.617657
176130,38.34598,0.94454086
196071,-55.808067,32.66899
109448,17.536554,-63.1506
18571,-71.10371,9.495078
133514,-2.0660079,-20.13611
82580,-15.132487,16.150917
156997,7.1867223,64.73633
68609,4.814751,43.251305
77966,35.067886,57.59323
118787,-31.023073,-20.400288
148847,41.97402,24.403435
42179,-5.762775,10.940621
172574,34.14999,-3.5563836
86855,-20.02375,-60.182186
15962,39.451015,44.226402
43602,14.122433,-64.32743
68370,62.481476,-22.33855
192467,-61.250134,-46.391792
152580,58.69628,-19.808037
154729,-62.398808,35.319607
113705,6.890445,64.96348
96900,22.429953,45.493385
122228,16.452055,-64.90081
162861,66.936676,-27.908297
59852,-44.492966,-48.384228
136996,62.807865,-23.34426
122685,70.94551,-28.046179
71004,27.579075,40.22374
133836,-45.717445,-49.01723
177500,57.047436,3.65645
101187,57.49331,1.9744296
138113,-10.189687,-73.716774
106830,-33.394154,54.553417
162736,-7.115705,43.648186
13262,-51.662323,4.808209
176849,14.41299,10.398014
166743,61.298992,9.603749
113756,-37.161556,19.817924
35582,19.76615,24.793339
127592,53.776897,27.419048
161785,-74.707954,13.170829
200706,67.80785,-27.19861
29964,-8.804423,59.025505
71859,-26.557293,-17.869532
199634,3.2480366,-37.38888
138216,12.572587,47.20329
62696,47.414433,-9.155885
59146,-2.6476285,41.568142
28847,-5.071142,-69.366135
150019,-38.592117,-15.698275
40771,-62.908157,-12.366156
106542,6.826362,-33.812916
176681,-27.717539,-4.2029333
140318,38.052376,31.691048
55412,33.3536,-42.89745
64441,29.976702,60.445908
158265,-49.164997,9.361336
62311,-50.50928,31.487518
32330,-3.474773,53.772045
19487,53.12651,7.7798753
37559,1.3596753,78.80011
143580,48.19677,-32.13061
39910,26.069641,55.63626
186467,-8.117586,4.3295937
25380,8.134474,47.585197
35418,-34.718563,-7.102223
111173,-59.893337,-44.265144
12944,-34.64439,-51.70222
197642,-4.564933,-17.51572
3887,1.1199174,20.567177
142109,55.49807,41.281673
56541,16.9543,-64.64405
105001,33.96359,-13.690467
65544,31.455578,-41.873848
166193,-63.329124,-0.74851644
93065,-48.94177,-7.204356
199798,-36.62495,-14.174033
49335,-11.895478,-73.82998
69991,30.143795,31.213543
53718,-23.026983,-77.87355
185078,41.09736,24.07742
5858,-39.210407,-52.311687
178577,-14.871236,15.080197
49447,32.98063,2.3795574
141785,56.32013,28.381233
169981,-26.966795,44.46245
189082,-4.042328,53.145206
103031,89.55197,0.37886518
181523,-4.350752,40.252678
201405,1.9951403,81.63107
72591,4.056168,-31.962566
64078,-47.09591,29.15439
108986,19.912905,6.7919517
188654,-59.675743,-5.5110917
152091,21.414495,24.341536
151810,-44.44452,30.77067
151824,-27.829288,41.46483
107778,37.19884,-13.353219
200988,0.8712939,-2.5231667
59460,-27.252121,3.1802492
8856,-15.462483,-76.013916
96331,15.488979,-37.749317
146201,85.635735,17.819105
69418,-8.054485,-1.4590595
131269,-40.553516,16.496368
106904,-7.505407,5.473758
27263,36.371357,43.221474
75994,14.29103,-6.4194355
175334,24.85842,-31.278738
14406,-30.194313,-21.60957
117347,-55.032356,-23.932308
49594,-26.603498,-78.04247
126471,-43.882423,-48.467632
184670,-55.79179,-4.948784
114599,-35.99822,-15.8856325
42572,1.0511162,45.018997
91801,-27.72912,-4.238035
7538,12.477414,-37.35361
238,-5.9837356,-27.975529
33663,-1.8319892,-25.442884
73898,1.039508,-18.16669
132938,12.206728,-39.68665
36578,-80.362404,-16.204552
129790,-10.465538,39.300186
84158,52.33999,8.762243
24528,6.151908,-17.958952
90807,-42.982426,32.260227
200661,-74.73982,13.298211
68398,-12.108286,42.5624
173475,-53.677216,29.059406
157737,-15.99067,-48.52978
54747,-15.851101,18.9867
111326,-15.295591,64.46153
115419,58.62772,-27.719522
155497,-50.79383,32.72861
6029,-41.541496,6.8728466
174345,35.67678,-8.534602
181070,1.8549628,78.90247
170396,44.70861,51.83142
126288,-59.383263,-3.7902873
31520,-17.80752,-48.90255
153921,-15.572225,17.367037
81625,7.6516843,-17.959915
98595,60.34843,31.9979
31462,-6.718894,-4.7257876
109974,-4.724124,16.098633
7294,-53.395763,-20.517677
129439,18.538492,-23.966835
201280,-8.522473,56.93349
101931,-5.7133627,10.63976
169700,-7.6520896,-1.4333049
61428,23.331758,39.731796
153445,11.104213,22.023714
9654,-1.9331832,-29.573475
150335,57.99132,-25.511168
18365,14.158683,-36.81764
180716,-5.9850307,-70.37171
157841,-34.5665,15.673709
103288,90.20901,-3.8589687
19284,8.324656,-35.09163
160907,58.165516,30.76965
100126,-32.137432,52.02628
128999,-80.21639,-16.81788
179908,-12.794274,-54.000675
181703,7.245886,66.876945
59018,-12.3982115,39.288727
92924,4.718482,21.31245
197998,-6.0354266,43.829597
196052,38.24241,1.1682748
77971,-28.284681,45.03115
153254,49.77435,-13.810558
26504,44.40385,-12.934195
41398,37.879803,-3.780197
182437,9.543159,-19.712017
40351,-5.3229985,-27.73517
166700,-20.080944,-60.20932
65398,15.1694,-36.682976
50122,33.338634,58.018753
119677,2.9042578,37.73465
140430,1.9405155,-31.976288
201340,-70.019,8.47841
35383,12.01543,-14.834335
59698,-26.053717,42.701435
35973,-48.13946,-49.70171
142899,83.88152,6.356571
152854,-11.693147,-73.18719
141629,-50.691326,2.684122
48780,-9.183333,-1.9250661
36038,-28.180832,-15.087721
40292,22.552769,20.653404
40389,-42.262173,6.2899275
185885,-45.464684,12.680551
69865,-31.568771,-7.4824824
39100,-20.177643,-77.50259
163010,3.985016,21.386818
163797,3.7047153,-27.275114
102199,42.69975,25.11911
185661,21.05295,26.462864
111899,40.435555,29.901531
116561,-26.004894,-54.686863
202399,-11.04306,-74.42049
107321,7.6196027,-23.513338
145858,52.89158,-6.6053057
78480,-7.6850386,56.70228
96352,-74.75448,15.224638
55682,-54.8405,-42.823486
82431,-37.580105,22.4302
185568,84.574326,6.3654304
162977,31.333109,59.752445
133509,-22.361742,-54.643364
56160,52.236485,-13.020857
188648,5.066876,-32.831665
79666,-68.90136,4.385173
193750,-10.460434,-53.530834
168784,-49.87936,-39.279457
107477,27.131924,-28.926764
29588,-67.73485,4.929682
28627,2.5505338,-24.232359
149449,37.002136,35.392235
34655,-35.641575,-6.203973
112948,26.310843,56.681797
181450,-49.201256,-16.132414
96697,-51.066307,-40.366302
190062,-67.80539,6.988277
164081,33.11467,-8.626753
61912,19.800358,5.554895
37371,-32.78748,-51.873745
137382,58.186497,-12.116594
160071,0.7774717,63.04486
49175,-27.161137,-7.097503
44496,86.53224,21.10899
150895,-14.585627,-51.21388
166032,-76.493385,-25.323292
201386,-42.2176,17.326824
95845,-13.879062,39.83169
194205,51.49381,-18.742783
160102,41.896965,50.809822
114056,25.617453,26.925762
53414,-4.699769,-17.541454
79824,17.352674,-23.385044
69633,44.931305,51.84309
20810,-52.78879,-41.540848
88039,-37.293736,22.113787
88346,11.891982,-19.28639
1069,-14.006072,66.0854
37904,42.379047,11.99007
146737,-15.057751,17.51986
69340,4.0742617,79.30049
142500,-49.151543,-17.766294
33140,-74.00861,14.196245
142459,58.97076,-22.466694
79997,29.407454,-39.88557
187917,-63.714687,35.60191
96852,58.92026,27.938272
175618,6.324122,40.073826
125579,-16.269468,-48.58422
30905,59.84234,29.47461
18122,-60.658615,-5.0944
112130,5.971631,-32.861687
54655,-28.164825,-52.168724
114520,-53.017197,31.556826
159222,-17.162035,64.06923
141722,54.76244,40.579132
38536,71.21866,-27.565372
28119,10.0462475,21.540865
21385,-33.766895,15.95604
47705,38.079617,44.388256
135001,-5.811833,-19.470139
108038,61.110744,-27.628468
129116,14.420394,9.720778
23605,-1.4483804,60.25563
165590,-37.620487,-53.02949
102732,18.10351,4.641023
182707,-48.978947,28.115616
100412,-17.264446,-48.777885
123677,-61.82229,-45.92957
199547,-31.997828,-51.219975
158708,-25.825241,13.410946
177653,22.961979,42.841038
15125,-45.97633,-47.824524
159369,14.058346,24.058622
153351,-23.24276,-51.00443
67780,5.5962462,43.940235
146489,62.06832,-27.44643
199091,64.69337,-25.158007
169105,42.906094,9.6848955
96023,-51.37385,-14.189667
69729,-1.8216147,59.64691
72987,58.694923,-21.915241
200346,92.20616,-3.4622195
82118,16.984686,-22.572685
169407,3.664966,42.979683
160398,-1.7964437,41.790104
65052,9.013189,-38.198177
161967,-32.750366,54.957573
131914,1.972896,43.668232
165579,85.11382,13.613805
20251,30.194174,-41.914513
7077,23.479343,22.807348
106179,55.60215,-14.830485
95291,46.303528,9.69731
166016,-6.792763,-19.438675
71308,-30.46906,-22.080301
191696,-41.310265,28.467194
112320,13.244836,19.406584
105000,39.7376,24.965366
127187,58.241932,-12.750569
158538,37.09553,-12.771492
22273,57.65773,27.009369
55899,15.527188,-5.4896917
111864,-3.2679534,-15.723614
145730,-13.21431,9.470427
90651,-37.24986,20.058123
67932,-63.77831,34.8401
191198,8.67735,-38.35016
48255,2.354665,76.252174
127320,1.9932708,63.320827
200956,14.361344,11.613601
24695,13.932525,-6.9530563
76269,21.155622,12.770435
137276,-63.62365,35.575436
47981,-34.12637,-5.266007
26391,-56.245533,-7.201568
88723,10.415033,23.52244
80965,-15.226714,64.49967
7786,-41.36106,5.107406
73348,-46.812057,31.402004
54173,-67.500755,4.546008
56463,39.93287,32.08095
51978,49.107784,-31.560616
65595,-31.423826,49.810654
124710,58.982967,-21.938334
87171,61.057,31.075994
130539,-28.698187,14.356082
17310,-37.85565,-13.863294
61867,4.739074,-4.4125876
172848,94.00799,-4.6312833
15140,-70.77604,12.493853
35997,38.155067,-13.8020525
104525,7.8017526,-34.820545
62862,-45.059765,-6.225347
34301,61.05396,9.472998
9049,-47.84383,33.586224
65042,16.788092,-39.042683
63428,-62.647953,-5.420327
105059,2.0063665,81.65652
176770,-4.097652,-69.20172
70070,1.3477753,64.04107
7362,42.844288,24.779425
63097,11.210871,-14.132783
170774,-52.55522,-23.76672
31665,-8.208073,-71.63516
180770,17.182123,-22.886538
62360,0.11819791,-34.09391
129973,-40.11416,16.441137
63401,-3.0329766,-24.591248
83054,53.744015,40.75997
109479,19.282457,-65.89908
30414,-56.510048,-18.056728
29454,50.139946,9.210078
195474,-8.10157,3.976075
200269,-24.508404,-78.03223
72490,11.0776005,44.52349
190647,13.6150675,-3.1920848
79779,53.761856,9.190169
66444,-5.409565,-22.305508
13542,-29.742989,-4.7026186
46020,-58.29792,-53.434082
29478,-29.270197,45.87593
154296,7.031907,68.13573
161434,-29.59848,-52.2468
165973,-5.093459,-22.655014
78057,27.055323,51.465244
179215,42.510166,11.805098
171342,30.141161,29.065304
65303,8.831821,-16.233475
87730,19.787746,5.8871155
107870,-4.6856513,-69.80202
40614,-0.10590933,43.27874
179058,62.111485,4.9625397
14182,-61.844948,-52.259617
142634,-2.90616,12.247854
63234,-32.49092,48.744606
112162,-46.352005,-15.724846
126094,85.25291,14.393624
186277,45.01929,9.224539
112279,17.139498,-61.835896
136462,-78.772316,-21.27014
42431,62.357742,-23.38715
62299,-50.42867,27.719831
141077,-79.01428,-21.599306
7722,-65.19461,-4.176462
102913,57.631886,42.959824
145938,1.8790761,73.837036
111387,2.8508525,-38.095867
26018,39.655193,44.538296
10106,-79.663666,-18.573008
101597,-7.0015564,2.5155725
61937,11.812375,-37.68786
30937,-41.723396,5.772229
186137,21.369678,21.296793
200792,-12.020369,62.83149
24708,-10.948104,-73.81447
160161,38.746223,24.038921
107415,-7.121599,52.87285
91712,-66.182014,2.4655252
97433,9.316149,-27.3714
107442,-47.42529,5.8361893
118661,59.473217,-14.907248
166877,23.465311,39.87181
152976,60.863033,-30.433865
72426,44.074684,29.147509
116044,35.06095,32.045578
150591,-36.45954,-50.907753
97110,23.270914,27.57423
21938,-7.1336317,49.87354
11476,-54.675194,32.519493
125912,-39.189823,-50.241016
56583,-49.580185,-17.787601
58079,-1.0493281,19.695225
115986,61.96556,7.0021462
72617,-21.621704,-52.298805
5627,-28.87265,13.515944
76210,59.261703,-11.770838
106217,-56.579044,-9.349947
60938,-4.6222353,38.5562
137431,17.275972,-23.128254
142419,-16.16415,-76.02814
151593,25.520359,56.22403
97038,-59.597504,-1.7127786
48514,-39.133354,-50.23775
59592,37.540756,24.342623
101109,-32.7147,47.963017
122317,3.1522515,-32.238922
36635,66.307526,-27.509245
120688,-32.4576,53.053444
81600,21.099627,-36.90858
16421,-57.10573,-11.100627
20814,-14.155001,15.5066185
31381,58.86996,27.670712
104111,-41.46972,25.731987
81881,1.7123715,63.642406
185037,2.2392771,-37.92632
185767,11.274286,45.96147
23235,-51.610157,-5.0317645
38393,-12.786793,10.836693
37915,22.114716,20.328287
74851,-64.324684,34.9347
42989,21.76848,5.528282
74312,-46.635376,-13.646842
187672,27.107702,-38.37319
53877,-52.57297,3.3201885
95938,1.9917036,63.574314
48636,28.13078,30.390272
127941,34.23952,57.694733
192487,-15.329457,66.516426
32451,-26.419073,-19.18302
152189,-23.734488,-22.520731
164385,3.4864385,-36.110878
202065,-15.910801,-48.54184
139473,-51.67805,-4.9954433
15199,-10.140157,22.274466
151192,62.882896,4.4741488
170084,-23.986614,-50.988705
97317,44.378204,11.106457
26454,-29.546885,-5.1685715
186449,5.3938046,-36.818214
72724,40.404823,49.81307
163140,17.22297,11.781061
107629,-14.962889,15.527056
34735,-27.917795,-52.062447
96473,53.346745,-12.773269
176179,4.0050936,-3.2002745
129148,86.43097,21.30575
32308,-42.229233,32.703743
30362,-25.639208,-77.96419
37910,4.493373,-37.359936
82900,86.023125,16.607834
52610,-47.677937,-15.325848
116417,-80.21877,-16.848366
169055,16.443539,-66.54844
187833,-51.008762,32.345615
92863,-56.520035,-18.014217
85502,34.697025,-2.0401928
63657,-42.912735,-13.819072
28823,33.426834,3.7288184
202858,-79.68828,-18.449612
55104,-36.588253,-16.702888
43993,-22.043139,-77.33045
82484,-70.80565,10.1715355
14882,-29.238644,-5.123794
119325,-10.2336445,-53.41727
167764,27.027271,-28.699074
142132,-1.2302771,19.395882
199750,64.00837,-0.78895515
79345,-16.39066,19.014204
13782,64.92443,-25.560186
17362,-28.102211,3.7821627
8968,-61.235844,-52.159695
12531,-8.325858,-71.78654
202816,53.7674,-7.9768996
115495,3.2303376,21.301891
35909,30.341484,60.1889
168788,35.72184,-13.881809
189246,-4.1347265,17.57821
42481,4.0598903,82.03511
127624,37.619053,2.2498913
127196,-31.4897,46.78266
171264,-15.468206,67.07491
120561,62.95254,-30.268278
34565,57.64094,-17.591269
161511,-63.43825,-11.516971
4859,-78.83627,-22.761444
29122,52.20157,-20.929138
57750,-57.90423,-53.457592
78843,-49.68993,-47.44115
35914,16.757847,-37.929047
171903,39.27826,44.65986
100815,-49.103508,-6.880465
44913,-28.303722,-14.771733
129008,-4.8137817,17.431313
12072,-21.020819,-50.64945
16618,-48.518208,33.76635
14983,-52.640953,9.583506
198227,-30.73347,-54.37484
113501,-4.311206,-69.06354
199937,-81.28091,-14.089733
18475,-44.624966,-6.615406
73407,-3.9552824,-68.834435
28892,-35.042763,-8.06186
29544,11.410886,-8.865612
23770,-4.4519873,17.578669
64768,-52.562405,3.4087718
150503,-44.69807,2.0169399
40026,65.033875,-30.359114
70372,-59.023838,-52.544163
167649,-0.7263628,61.354717
20689,-81.13163,-14.057191
198332,49.526768,-17.4606
22540,1.4029107,-2.087789
165824,-27.723526,-77.7988
70384,-14.036418,11.848714
84021,-35.94844,-17.426174
46852,10.119912,-12.762163
174950,-62.43246,35.129913
178929,-34.83279,-7.6490917
32404,57.40944,-9.63749
185247,45.83782,29.503437
81312,-29.985779,-5.5970035
32435,35.52367,-13.86723
183685,-52.402077,-41.7558
22170,-39.76583,27.510035
59905,-28.879238,13.632918
69667,57.609814,-18.54988
132342,91.49474,-1.5301949
140597,34.178604,-9.52185
201593,-29.443584,45.376778
40371,-59.488865,-1.724972
137495,18.5917,10.233899
11479,-61.07991,-51.680485
198990,44.440784,9.270911
97741,-56.162235,-17.780348
9690,-50.045746,-39.35014
67479,63.109344,-29.969244
31820,56.404953,-11.683943
17612,-15.414868,37.86029
90855,-46.679276,5.7113338
35078,16.580439,-3.2191224
99409,22.844566,45.72011
109647,-23.208405,-51.000298
125137,27.752932,26.852304
17195,-53.35391,28.983994
150540,-12.502351,-50.557144
125896,45.348625,-10.983748
28042,-6.2318616,13.445327
181735,23.41623,40.452965
183617,10.466774,-17.066063
24007,-9.179502,-72.678375
133981,0.714783,63.229645
200204,25.691189,55.06476
59558,-32.1049,52.668503
48836,-20.462826,-51.64496
57849,-20.863916,-50.685326
27923,-3.0820599,10.312239
34605,-5.848604,10.70346
108351,-55.503883,-20.293917
78524,39.780304,49.53819
18591,86.02048,21.57659
91457,17.054377,-30.51143
75575,-32.89601,52.352257
88753,-44.65768,22.147139
114906,-15.063688,-75.80201
75189,40.647053,29.909018
36998,-42.62478,28.00393
45011,14.662403,14.283275
50223,16.539509,22.95404
96851,-17.752214,37.224964
121622,-51.800304,-16.174551
126622,3.701104,80.042496
79343,-41.95554,5.044776
90361,41.610054,50.25129
152843,63.060493,0.4043094
201704,-10.868371,41.786457
47314,63.562927,-1.7574099
197931,-56.91743,-46.33986
5866,38.495,-12.059737
96474,-7.0748754,9.022872
134943,-28.355614,5.5157595
97241,-37.52499,-14.972487
129069,14.788331,23.98623
123406,-24.85382,-78.12847
195332,-7.8625517,3.7680252
101432,-7.1023097,4.3919735
90832,10.480414,-33.149906
108526,0.5264995,44.635765
165568,85.66171,20.92054
31189,-37.396404,-14.5746155
124176,34.75868,-13.363648
988,-76.99941,-24.55212
47250,60.37539,-26.442911
131524,-36.746613,-16.514568
126668,-19.345482,-76.38526
171407,-53.65006,-23.712046
153842,-14.193434,-51.33062
161587,-48.029522,-4.7351904
59543,85.18291,13.957826
27890,-7.466184,5.040686
156853,-9.792281,41.35367
183725,-48.674282,-2.6497374
114866,10.136559,-12.625477
11936,-27.839682,-52.063057
51124,53.52477,6.3862324
113510,-40.247437,34.36752
75570,-67.55831,4.7403545
69084,-48.77953,20.068903
127541,-30.530745,43.19463
92851,43.7409,-13.362369
31796,24.082819,41.464836
127459,-29.751987,-5.0937395
121393,-39.647324,35.16976
170149,-49.273148,-49.260185
48039,-47.98981,10.001257
58096,14.2109585,8.612556
109408,63.299423,-31.650755
80470,-36.10438,17.648466
62266,86.65892,18.23259
62851,-3.9354255,-29.419586
71137,19.169062,-65.97468
51297,29.026516,30.967865
59462,-67.8609,5.355908
78690,5.188989,43.865356
797,12.194255,-37.361958
64486,-17.523914,65.34479
93239,-23.139593,-77.8179
124195,7.652881,-23.484951
19100,-1.5740364,43.01956
14607,16.396832,11.435022
136932,57.436665,1.9498789
74956,-5.708953,14.382204
195519,0.597866,-36.513702
17187,-56.14127,-5.3750005
84936,-29.707684,-52.340702
44969,-34.71253,-5.5770774
197043,-5.2756147,-31.033478
83843,-32.807247,-15.716955
80463,26.745026,40.719906
52163,47.67339,28.436653
152848,-27.575068,3.3812428
21837,0.121659696,41.624596
137505,-36.27918,-16.728405
59745,41.130028,50.137516
155010,58.201576,42.751865
94181,39.457397,12.970658
110211,-32.395763,53.484943
12272,-54.814236,32.227722
3299,20.91757,-2.4406798
4399,-35.688187,-50.79671
130252,1.0137699,41.534348
38053,25.724463,39.099865
190284,-12.182675,39.440037
156523,-28.429111,44.213013
59719,94.0671,-3.3577619
20013,-37.47934,20.117043
36020,-30.084137,-17.467154
98108,-5.5070095,-22.597527
100577,17.300901,-61.35109
43119,7.6801133,-23.530746
60689,-69.68981,8.121941
138670,16.22728,-63.675884
190392,-28.415756,5.638981
1575,-79.463554,-19.387623
173192,19.09645,23.300295
133267,21.358181,16.577906
55392,27.014816,56.550213
85467,-16.949324,-54.52543
97035,9.412718,-31.619883
131979,-50.488167,-14.937393
35354,-45.850586,2.0705302
126332,-11.198568,-69.11289
100723,19.67397,21.157864
200783,0.9982272,-18.153776
129933,46.048466,23.359486
55997,57.93422,5.690446
63378,-45.52787,5.652093
101758,-63.180515,34.98878
162949,-15.532527,64.59357
32271,0.5254544,44.795666
193948,85.63861,20.126522
190649,-17.568514,-76.48496
17524,-48.11742,19.587854
21138,-30.208277,-21.32802
92880,-33.70524,16.37474
104032,-4.0167937,18.04333
13864,-0.8989224,-31.214254
161189,-12.891675,-54.027203
158855,-44.715992,-43.955467
132576,11.964572,-8.535473
93489,31.946377,-8.837428
179649,-36.493782,-50.48692
52083,-27.727844,-4.2366867
80320,44.69432,7.551023
168239,9.835951,-7.4814453
82198,60.5129,-27.41278
189881,16.067516,-22.5844
123593,-11.267789,-53.723366
157995,-55.545273,-20.238607
116533,-4.633568,-22.528353
123151,55.691914,-14.319709
53329,-63.78546,-10.407175
177207,-67.290306,6.483872
193959,-61.47255,-52.04141
84736,38.45798,-14.695127
46490,-12.516458,-73.31085
68697,-15.113295,-74.81983
153040,-2.3424768,-37.469395
7524,1.9646995,74.2028
16563,62.644474,-25.873129
116485,-13.153009,64.75356
112459,-34.91508,-54.298664
78581,-48.203842,-9.209098
202567,81.293655,6.083063
163929,-13.761193,10.821856
37464,-11.684936,41.059544
86336,-0.25413123,-31.701937
59662,5.1831036,-15.161959
134057,-35.880543,-16.205421
57639,-30.023468,-4.130583
160106,-48.906265,-7.69024
24595,13.626124,18.84078
88056,61.63042,6.907652
58183,-30.97823,-54.14301
159198,6.1172175,21.504793
87865,-35.278183,21.34301
33091,58.015583,-13.185577
32496,12.516432,47.375156
136138,62.576862,7.382067
192309,66.65783,-27.892506
11541,-3.9997804,-21.433918
23317,23.512497,40.73294
162131,-57.874924,-9.693483
73009,58.18345,-17.57776
165294,62.691643,4.294247
33709,-53.665184,-23.695127
97763,-15.731927,-76.052605
82519,-77.81634,-23.209496
147168,-55.695053,-4.9664645
74411,35.75433,-4.441925
155327,21.018427,-36.881985
26443,16.49333,-22.81407
117541,-26.923666,-49.568184
22626,-35.238747,21.388773
130070,-32.000374,50.31501
12851,22.565329,44.95554
194697,85.67472,19.066183
191788,46.928253,27.965172
63558,-65.15456,-4.239763
20956,-51.450138,-5.4561157
75473,23.582136,40.04107
164973,-61.85651,-3.2183406
184522,1.7056059,-2.1306353
23281,-7.5680337,43.44785
124424,19.528183,9.152033
44309,17.207073,-61.979027
69870,60.828537,-22.881836
71874,-44.06256,-48.395245
668,51.79664,-20.651184
36939,35.216446,-12.451105
81091,-24.057533,-77.98924
199957,-70.130516,11.623824
196590,48.73452,-33.25074
47580,37.546192,2.2293875
25228,25.729511,28.102299
169791,-61.243786,-46.390728
38497,-53.607315,32.26709
192831,47.445045,9.947408
98036,-50.52099,1.9054829
55375,-8.408083,43.429237
165400,-81.51068,-15.866533
52538,5.318753,64.53513
29062,18.130095,5.190849
59663,-52.92041,-40.61158
7442,-7.355233,3.4569535
136235,58.47745,2.4135957
80619,19.64031,9.327949
23508,-2.8447306,-37.005447
154763,26.144115,-24.901417
33390,-6.6273813,11.364193
106865,6.758508,16.830564
173073,46.426365,-6.465924
12791,-16.413713,-48.823563
184767,34.255466,-10.4734125
84556,21.509783,20.876408
1659,-5.037112,14.30357
62210,1.0396984,-29.557241
145535,59.260227,9.362744
171609,-27.912582,42.045094
12169,19.141602,-65.96485
22645,-53.261436,31.55883
152034,39.527206,44.752308
25676,0.6130274,-28.189354
166256,33.033207,31.865078
125289,87.21942,1.1228257
185865,-61.170513,-3.4150589
96620,17.54142,-63.15193
34601,30.0091,60.405884
137269,11.0233755,-14.543827
8492,-28.920408,14.63308
21571,-72.302216,11.225156
13002,-8.986262,59.054585
80743,33.456207,2.676518
39999,31.426231,59.757645
114126,-44.83421,0.25671703
79210,-44.121563,18.261272
177076,10.026482,-37.59674
35769,79.546234,7.3888593
20437,33.04621,-43.12033
109052,32.893505,-43.785698
32239,-14.44833,-48.5123
79829,62.58054,-30.720472
48962,24.874693,-3.5644717
93959,91.55978,-1.9686352
120021,1.3325056,71.22661
189540,26.314568,54.391766
162913,28.590862,50.467583
28904,-1.8748419,-27.218462
201897,-18.037714,-48.940784
115147,-27.774708,-49.88452
185509,-9.228862,-71.38936
26259,-9.000886,-72.78663
103847,12.918891,22.59324
52246,-2.667278,-28.47604
140212,-46.838108,31.359488
10859,4.939131,-34.60554
68567,-51.30285,9.812299
193641,-55.57602,31.762642
60478,-52.264973,-46.119144
72512,-13.814754,-48.504467
68952,-20.065813,-60.20924
170808,13.722969,-5.1120605
157008,-12.2068815,60.877743
32134,-53.36462,-20.9183
113029,15.601867,-7.3779902
95178,26.65947,-29.611404
61730,38.881706,-1.2871776
155881,20.090216,20.99074
175444,-51.27724,-15.10792
75843,79.47617,7.9758234
87766,-20.276028,-77.56426
68050,-56.277706,-7.057072
171522,54.085014,-22.36729
97094,39.52986,32.35609
25087,-72.758,11.727874
200433,-61.00343,-52.33569
71345,5.076135,-18.366531
87641,85.36317,14.532782
84315,44.548073,28.741907
75023,23.760353,-2.9960287
71063,-45.675076,21.551702
54060,-48.887844,-7.508285
157770,35.980816,-11.641684
163338,9.4404955,44.90151
94960,-33.69298,-15.9793825
130426,7.6118317,-24.386843
92628,59.555466,9.234019
139507,17.289272,-2.4753182
62715,47.761402,-9.601217
124952,63.054054,0.3371744
87293,-49.992878,19.736832
43371,19.789284,-64.82086
42097,26.183434,-30.402056
106223,-17.93595,-76.84491
75231,9.7619705,-35.145634
190954,25.789204,-25.202692
31166,32.55109,0.8255159
49291,91.38313,-5.0626025
10828,-30.010384,-18.676702
55721,16.187967,27.188065
123698,-33.71017,16.51726
138643,85.72881,3.473452
28384,-28.312044,-18.429638
132655,-5.418121,16.012697
195847,71.04818,-29.362934
169300,-32.505524,49.37558
124775,4.0738916,81.82766
156477,-7.76842,-1.5807995
2675,26.729952,50.210186
809,49.52748,10.066359
185056,-65.595215,-1.1914268
172882,58.1956,-11.964822
171360,-0.43380418,45.422577
24535,-19.449411,-76.86284
133760,18.003695,8.155254
162849,40.66987,13.28822
60954,-31.16703,49.184772
119080,-12.928878,-54.387676
136866,-27.94354,-49.81559
199752,-41.651474,29.10826
75326,5.8704643,63.596405
53313,-11.332204,-53.8445
77941,-61.69742,-54.79164
138037,-0.39808425,7.0268316
131365,5.2487717,-36.86932
31090,-18.848616,-77.135315
133525,-12.965516,39.041653
7818,-11.769189,61.14425
135702,47.121502,28.352522
119856,14.396333,25.937223
124818,16.454353,-36.74802
81114,-31.0654,-54.28392
